03/10/19; 108,90 
04/10/19; 108,90 
07/10/19; 110,00 
08/10/19; 110,00 
09/10/19; 110,42 
10/10/19; 110,05 
11/10/19; 109,01 
14/10/19; 109,00 
15/10/19; 108,70 
16/10/19; 108,36 
17/10/19; 108,70 
18/10/19; 109,28 
21/10/19; 109,19 
22/10/19; 109,10 
23/10/19; 109,97 
24/10/19; 109,10 
25/10/19; 108,95 
28/10/19; 108,93 
29/10/19; 109,68 
30/10/19; 109,50 
31/10/19; 111,49 
01/11/19; 110,25 
04/11/19; 111,15 
05/11/19; 111,03 
06/11/19; 112,42 
07/11/19; 113,00 
08/11/19; 111,90 
11/11/19; 112,99 
12/11/19; 113,49 
13/11/19; 112,96 
14/11/19; 112,49 
18/11/19; 112,14 
19/11/19; 113,00 
21/11/19; 113,47 
22/11/19; 114,69 
25/11/19; 114,45 
26/11/19; 114,00 
27/11/19; 115,35 
28/11/19; 113,96 
29/11/19; 113,80 
02/12/19; 114,22 
03/12/19; 114,63 
04/12/19; 116,05 
05/12/19; 115,29 
06/12/19; 115,80 
09/12/19; 116,06 
10/12/19; 115,27 
11/12/19; 119,20 
12/12/19; 118,13 
13/12/19; 121,50 
16/12/19; 119,97 
17/12/19; 119,99 
18/12/19; 121,90 
19/12/19; 122,35 
20/12/19; 123,00 
23/12/19; 119,25 
26/12/19; 123,00 
27/12/19; 123,00 
30/12/19; 122,80 
02/01/20; 121,15 
03/01/20; 120,00 
06/01/20; 121,10 
07/01/20; 121,76 
08/01/20; 122,89 
09/01/20; 121,27 
10/01/20; 119,03 
13/01/20; 120,60 
14/01/20; 118,60 
15/01/20; 120,00 
16/01/20; 118,91 
17/01/20; 118,41 
20/01/20; 118,99 
21/01/20; 118,17 
22/01/20; 117,10 
23/01/20; 120,00 
24/01/20; 121,12 
27/01/20; 121,00 
28/01/20; 120,70 
29/01/20; 119,02 
30/01/20; 117,31 
31/01/20; 117,50 
03/02/20; 118,50 
04/02/20; 117,69 
05/02/20; 116,74 
06/02/20; 116,50 
07/02/20; 116,75 
10/02/20; 114,38 
11/02/20; 116,31 
12/02/20; 118,18 
13/02/20; 118,56 
14/02/20; 120,40 
17/02/20; 120,50 
18/02/20; 120,00 
19/02/20; 120,00 
20/02/20; 119,80 
21/02/20; 121,45 
26/02/20; 118,18 
27/02/20; 116,53 
28/02/20; 116,01 
02/03/20; 117,03 
03/03/20; 116,20 
04/03/20; 115,01 
05/03/20; 115,20 
06/03/20; 113,50 
09/03/20; 110,20 
10/03/20; 113,20 
11/03/20; 111,76 
12/03/20; 101,00 
13/03/20; 104,00 
16/03/20; 100,39 
17/03/20; 97,80 
18/03/20; 88,00 
19/03/20; 89,00 
20/03/20; 88,70 
23/03/20; 81,00 
24/03/20; 85,00 
25/03/20; 90,00 
26/03/20; 89,00 
27/03/20; 89,60 
30/03/20; 93,02 
31/03/20; 93,00 
01/04/20; 95,88 
02/04/20; 93,50 
03/04/20; 94,50 
06/04/20; 94,07 
07/04/20; 99,99 
08/04/20; 98,00 
09/04/20; 97,00 
13/04/20; 98,00 
14/04/20; 100,50 
15/04/20; 99,50 
16/04/20; 99,30 
17/04/20; 99,25 
20/04/20; 99,85 
22/04/20; 101,73 
23/04/20; 102,20 
24/04/20; 98,25 
27/04/20; 97,25 
28/04/20; 98,25 
29/04/20; 102,98 
30/04/20; 101,38 
04/05/20; 98,50 
05/05/20; 99,90 
06/05/20; 99,39 
07/05/20; 97,75 
08/05/20; 97,70 
11/05/20; 98,09 
12/05/20; 98,26 
13/05/20; 97,70 
14/05/20; 96,00 
15/05/20; 95,50 
18/05/20; 94,00 
19/05/20; 93,51 
20/05/20; 93,32 
21/05/20; 95,90 
22/05/20; 95,08 
25/05/20; 96,99 
26/05/20; 97,25 
27/05/20; 96,96 
28/05/20; 96,96 
29/05/20; 98,00 
01/06/20; 98,17 
02/06/20; 99,23 
03/06/20; 99,89 
04/06/20; 100,00 
05/06/20; 102,50 
08/06/20; 103,43 
09/06/20; 102,11 
10/06/20; 103,00 
12/06/20; 101,89 
15/06/20; 101,60 
16/06/20; 100,50 
17/06/20; 101,58 
18/06/20; 102,50 
19/06/20; 101,55 
22/06/20; 100,92 
23/06/20; 101,55 
24/06/20; 100,95 
25/06/20; 100,75 
26/06/20; 100,41 
29/06/20; 100,01 
30/06/20; 101,16 
01/07/20; 102,50 
02/07/20; 103,15 
03/07/20; 103,49 
06/07/20; 102,80 
07/07/20; 102,45 
08/07/20; 101,75 
09/07/20; 101,75 
10/07/20; 102,00 
13/07/20; 102,52 
14/07/20; 101,80 
15/07/20; 102,50 
16/07/20; 101,45 
17/07/20; 101,00 
20/07/20; 101,25 
21/07/20; 100,80 
22/07/20; 100,20 
23/07/20; 100,80 
24/07/20; 99,69 
27/07/20; 99,00 
28/07/20; 98,29 
29/07/20; 98,56 
30/07/20; 99,49 
31/07/20; 99,21 
03/08/20; 98,60 
04/08/20; 98,90 
05/08/20; 99,00 
06/08/20; 97,51 
07/08/20; 98,80 
10/08/20; 98,61 
11/08/20; 98,72 
12/08/20; 98,00 
13/08/20; 98,68 
14/08/20; 98,64 
17/08/20; 98,60 
18/08/20; 98,75 
19/08/20; 98,77 
20/08/20; 98,20 
21/08/20; 98,65 
24/08/20; 98,62 
25/08/20; 98,57 
26/08/20; 98,15 
27/08/20; 97,70 
28/08/20; 98,90 
31/08/20; 99,00 
01/09/20; 97,96 
02/09/20; 99,00 
03/09/20; 99,39 
04/09/20; 99,80 
08/09/20; 98,90 
09/09/20; 99,37 
10/09/20; 100,14 
11/09/20; 99,40 
14/09/20; 99,65 
15/09/20; 99,11 
16/09/20; 99,74 
17/09/20; 99,60 
18/09/20; 99,50 
21/09/20; 99,00 
22/09/20; 99,33 
23/09/20; 98,70 
24/09/20; 98,78 
25/09/20; 98,30 
28/09/20; 98,60 
29/09/20; 98,95 
30/09/20; 99,61 
01/10/20; 97,97 
02/10/20; 98,25 
05/10/20; 98,37 
06/10/20; 98,90 
07/10/20; 97,40 
08/10/20; 96,47 
09/10/20; 96,00 
13/10/20; 95,03 
14/10/20; 96,57 
15/10/20; 97,20 
16/10/20; 97,55 
19/10/20; 97,65 
20/10/20; 97,65 
21/10/20; 97,80 
22/10/20; 97,89 
23/10/20; 97,53 
26/10/20; 98,00 
27/10/20; 97,90 
28/10/20; 97,10 
29/10/20; 97,80 
30/10/20; 97,49 
03/11/20; 96,15 
04/11/20; 94,02 
05/11/20; 93,56 
06/11/20; 94,35 
09/11/20; 92,93 
10/11/20; 93,11 
11/11/20; 93,75 
12/11/20; 93,80 
13/11/20; 93,79 
16/11/20; 94,00 
17/11/20; 93,63 
18/11/20; 93,81 
19/11/20; 94,29 
20/11/20; 94,95 
23/11/20; 95,77 
24/11/20; 95,85 
25/11/20; 95,50 
26/11/20; 95,99 
27/11/20; 96,84 
30/11/20; 96,20 
01/12/20; 95,29 
02/12/20; 95,34 
03/12/20; 96,08 
04/12/20; 96,55 
07/12/20; 95,30 
08/12/20; 94,53 
09/12/20; 94,05 
10/12/20; 94,22 
11/12/20; 93,74 
14/12/20; 94,27 
15/12/20; 94,99 
16/12/20; 94,78 
17/12/20; 94,71 
18/12/20; 96,00 
21/12/20; 96,21 
22/12/20; 96,19 
23/12/20; 97,39 
28/12/20; 97,35 
29/12/20; 98,42 
30/12/20; 99,49 
04/01/21; 98,71 
05/01/21; 97,64 
06/01/21; 98,22 
07/01/21; 97,59 
08/01/21; 97,79 
11/01/21; 98,54 
12/01/21; 97,98 
13/01/21; 97,21 
14/01/21; 97,50 
15/01/21; 98,35 
18/01/21; 98,01 
19/01/21; 98,50 
20/01/21; 98,40 
21/01/21; 98,29 
22/01/21; 98,91 
26/01/21; 99,95 
27/01/21; 99,95 
28/01/21; 100,00 
29/01/21; 100,01 
01/02/21; 98,62 
02/02/21; 98,64 
03/02/21; 98,25 
04/02/21; 98,53 
05/02/21; 98,61 
08/02/21; 98,20 
09/02/21; 97,70
